Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
9,Nepal Life Insurance Co. Ltd,2500000,100,250,1.62,0.49,121,306,300,300,750
10,Life Insurance Corp. Nepal Ltd,2500000,100,250,5.81,1.33,140,230,225,225,562.5
11,Prudential Insurance Co. Ltd.,1000000,100,100,10.72,1.55,454,145,144,145,145
,,10979986,,1098,21.11,4.04,803,,,,3816.73
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.21,0.01,3,48,48,48,184
2,Birat Shoes Com. Ltd.,165000,100,16.5,0.44,0.02,21,52,48,48,7.92
,,3998400,,304.01,0.65,0.03,24,,,,191.92
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,1.55,0.08,7,50,50,50,434.86
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,10.84,0.45,9,42,40,40,298
3,Oriental Hotels Limited,5000000,100,500,0.29,0.01,7,50,48,50,250
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.74,0.03,4,40,40,40,32
,,21947062,,1411.96,13.42,0.57,27,,,,1014.85
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Salt Trading Corporation,247777,100,24.78,6.42,2.02,2,315,315,315,78.05
2,Bishal Bazar Co. Ltd.,273000,100,27.3,0.43,0.92,5,2155,2150,2150,586.95
3,Nepal welfare Company Ltd.,41000,50,2.05,0.03,0,3,100,100,100,4.1
,,561777,,54.13,6.88,2.94,10,,,,669.1
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,0.16,0.02,10,99,97,98,156.8
2,Development Credit Bank Ltd,1600000,100,160,1.1,0.27,44,260,240,240,384
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.18,0.02,8,111,110,110,11
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.18,0.02,6,105,105,105,21
,,3500000,,350,1.62,0.33,68,,,,572.8
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,NCM Mutual Fund,1000000,10,10,54.6,0.54,22,10,10,10,10
2,Butawal Power Co. Ltd.,8390577,100,839.06,0.55,0.25,3,472,450,450,3775.76
,,9390577,,849.06,55.15,0.79,25,,,,3785.76
,,,,,,,,,,,
Bhadra 2062,,,,,,,,,,,
(16 Aug 2005 to 16 Sept 2005),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,4.41,7.03,76,1634,1560,1561,7664.43
2,Nepal Investment Bank Ltd.,5905860,100,590.59,9.6,7.65,98,850,850,790,4665.63
3,Standard Chartered Bank Nepal,3746404,100,374.64,3.22,7.67,68,2440,2330,2405,9010.1
4,Himalayan Bank Limited,6435000,100,643.5,5.79,5.66,109,1034,950,950,6113.25
5,Nepal SBI Bank Limited,6478032,100,647.8,7.75,2.82,87,390,350,370,2396.87
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,16.2,4.29,135,281,258,265,1899.06
7,Everest Bank Limited,3150000,100,315,7.26,6.43,127,910,870,870,2740.5
8,Bank of Kathmandu Limited,4635809,100,463.58,110.2,49.9,388,514,422,469,2174.19
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,17.25,6.75,185,410,370,370,1850
10,Macha Puchchhre Bank Ltd,5500000,100,550,30.63,8.41,139,288,262,276,1518
11,Laxmi Bank Limited,6100000,100,610,9.22,2.67,138,310,275,290,1769
12,Kumari Bank Limited,5000000,100,500,44.09,16.34,1187,390,360,370,1850
13,Lumbini Bank Limited,5000000,100,500,109.6,18.69,1959,190,165,174,870
14,NCC Bank Limited,7000000,100,700,19.4,2.4,158,130,121,121,847
,,76027315,,7602.73,394.62,146.71,4854,,,,45368.04
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,1.21,0.2,11,165,154,160,32
2,NIDC Capital Markets,600000,100,60,0.32,0.05,9,148,145,145,87
3,National Finance Co. Ltd.,432000,100,43.2,1.54,0.44,12,290,267,290,125.28
4,Annunapurna Finance Limited,500000,100,50,1.27,0.56,6,450,440,445,222.5
5,Kathmandu Finance Ltd,300000,100,30,0.01,0,1,135,135,135,40.5
6,Peoples Finance Ltd,400000,100,40,22.64,2.26,5,100,96,100,40
7,Union Finance Ltd,659965,100,66,2.61,0.31,51,119,117,117,77.22
8,Citizen Investment Trust,400000,100,40,0.09,0.02,9,200,200,200,80
9,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,4.98,0.97,22,195,195,195,70.92
10,Narayani Finance Ltd,354930,100,35.49,0.11,0.03,3,245,245,245,86.96
11,Ace Finance Co. Ltd,900000,100,90,0.32,0.08,12,265,251,265,238.5
12,Gorkha Finance Co. Ltd,250000,100,25,0.41,0.04,24,103,101,101,25.25
13,Samjhana Finance Co. Ltd,225000,100,22.5,0.01,0,1,105,105,105,23.63
14,Universal Finance Ltd,375000,100,37.5,0.79,0.13,24,161,153,161,60.38
15,Nepal Housing & Merchant Fin. Ltd,495000,100,49.5,0.06,0.01,6,220,220,220,108.9
16,General Fiance Ltd,200000,100,20,0.23,0.03,14,145,145,145,29
17,Mahalaxmi Finance Ltd,495320,100,49.53,4.93,1.26,11,260,248,260,128.78
18,Lalitpur Finance Co. Ltd,225000,100,22.5,0.22,0.06,11,255,250,253,56.93
19,Goodwill Finance Co. Ltd,337500,95,32.06,0.06,0.01,6,185,185,185,62.44
20,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,0.41,0.04,23,102,101,101,60.6
21,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,2.87,0.73,78,258,250,250,500
22,Siddhartha Finance Ltd,200000,100,20,2.33,0.36,28,158,145,145,29
23,Alpic Everest Finance Ltd,400000,100,40,1.91,0.29,41,155,148,148,59.2
24,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.32,0.03,16,95,91,91,45.54
25,United Finance Limited,600000,100,60,1.6,0.19,42,122,113,121,72.6
26,International Leas & Finance Co. Ltd,120000,100,12,5.93,0.81,187,140,130,130,15.6
27,Shree Investment & Finance Co. Ltd,400000,100,40,5.91,1.27,161,230,210,215,86
28,Central Finance Co. Ltd.,240000,100,24,0.35,0.06,17,162,160,160,38.4
29,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,1.88,0.17,63,91,90,91,91
30,Premier Finance Co. Ltd,200000,100,20,0.53,0.07,45,140,133,133,26.6
31,Nawa Durga Finance Ltd.,200000,100,20,0.21,0.02,16,114,114,114,22.8
32,Butwal Finance Ltd,500000,100,50,0.21,0.02,18,119,119,119,59.5
33,Janaki Finance Co. Ltd,200000,100,20,0.44,0.08,19,190,190,190,38
34,Standard Finance Limited,600000,100,60,2.37,0.24,79,101,100,100,60
35,Om Finance Limited,200000,100,20,0.41,0.08,20,210,200,210,42
36,Cosmic Merchant & Finance Ltd.,600000,100,60,9.48,1.22,342,132,128,128,76.8
37,Fewa Finance Com. Limited,200000,100,20,0.16,0.03,11,210,205,205,41
38,KIST Merchant Bank.&Finance,500000,100,50,57.11,7.96,1139,140,135,140,70
39,World Merchant Banking & Finance,600000,100,60,40.88,4.72,1953,117,114,115,69
40,Birgunj Finance Ltd.,600000,100,60,39.14,4.89,3333,135,117,123,73.8
,,18173870,,1706.7,216.26,29.74,7869,,,,3173.61
,,,,,,,,,,,
,Insurance,,,,,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.16,0.06,9,441,388,441,348.38
2,Rastriya Beema sasthan,828999,100,82.9,2.8,4.64,30,1710,1650,1560,1293.24
3,National Life & Gen. Insurance,300000,100,30,0.15,0.06,2,425,421,425,127.5
4,Himalayan Ge. Insurance Co.,300000,100,30,0.27,0.06,2,210,205,210,63
5,United Insurance Co. Ltd,600000,100,60,0.35,0.04,5,121,118,118,70.8
6,Everest Insurance Co.Ltd.,600000,100,60,0.19,0.06,8,309,294,294,176.4
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.28,0.06,17,212,211,212,63.6
8,Alliance Insurance Co. Ltd.,500000,100,50,0.14,0.01,11,105,105,105,52.5
9,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.97,0.16,18,161,160,161,90.32
10,Nepal Life Insurance Co. Ltd,2500000,100,250,3.21,0.97,116,306,295,305,762.5
11,Life Insurance Corp. Nepal Ltd,2500000,100,250,12.02,2.82,283,245,213,230,575
12,Prudential Insurance Co. Ltd.,1000000,100,100,33.56,5.02,2168,152,147,150,150
,,10779986,,1078,54.1,13.96,2669,,,,3773.24
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Birat Shoes Com. Ltd.,165000,100,16.5,0.31,0.01,20,46,32,46,7.59
2,Unilever Nepal Ltd.,920700,100,92.07,1.49,3.25,20,2200,1932,2200,2025.54
,,1085700,,108.57,1.8,3.26,40,,,,2033.13
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Oriental Hotels Limited,5000000,100,500,6.39,0.31,54,49,49,49,245
,,5000000,,500,6.39,0.31,54,,,,245
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.35,0.73,4,2152,2000,2152,587.5
,,273000,,27.3,0.35,0.73,4,,,,587.5
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,2.4,0.25,94,104,100,101,161.6
2,Development Credit Bank Ltd,1600000,100,160,3.59,0.93,98,262,258,260,416
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.45,0.05,28,111,111,111,11.1
4,Chhimek Development Bank Ltd.,100000,100,10,0.3,0.03,6,110,105,105,10.5
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,9.8,1.11,954,130,110,110,22
6,Deprosc Dev. Bank Ltd.,116000,100,11.6,2.59,0.32,70,123,121,121,14.04
,,3716000,,371.6,19.13,2.69,1250,,,,635.24
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,NCM Mutual Fund,1000000,10,10,4,0.04,1,10,10,10,10
2,Butawal Power Co. Ltd.,8390577,100,839.06,1.63,0.74,12,460,450,450,3775.76
,,9390577,,849.06,5.63,0.78,13,,,,3785.76
,,,,,,,,,,,
Sharwan 2062,,,,,,,,,,,
(16 July 2005 to 16 Aug 2005),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,6.26,10.08,131,1685,1505,1634,8022.86
2,Nepal Investment Bank Ltd.,2952930,100,295.29,9.49,8.06,132,890,800,850,2509.99
3,Standard Chartered Bank Nepal,3746404,100,374.64,6,14.75,123,2551,2340,2440,9141.23
4,Himalayan Bank Limited,5362500,100,536.25,11.67,11.65,206,1045,930,1040,5577
5,Nepal SBI Bank Limited,4316544,100,431.65,13.16,5.02,131,408,335,385,1661.87
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,45.66,12.62,269,300,261,264,1891.89
7,Everest Bank Limited,3150000,100,315,10.29,9.46,194,965,871,918,2891.7
8,Bank of Kathmandu Limited,4635809,100,463.58,41.47,18.64,251,462,430,443,2053.66
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,289.4,109.28,321,420,365,391,1955
10,Macha Puchchhre Bank Ltd,5500000,100,550,33.64,9.67,166,302,258,290,1595
11,Laxmi Bank Limited,6100000,100,610,34.49,10.04,133,310,285,288,1756.8
12,Kumari Bank Limited,5000000,100,500,22.76,8.86,481,402,375,386,1930
13,Lumbini Bank Limited,5000000,100,500,77.74,14.76,1845,207,182,187,935
14,NCC Bank Limited,7000000,100,700,21.77,2.75,207,135,119,131,917
15,Everest Bank Limited (Pre),420000,100,42,0.3,0.03,3,105,105,105,44.1
,,70260397,,7026.04,624.1,245.67,4593,,,,42883.1
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.43,0.06,10,147,147,147,29.4
2,NIDC Capital Markets,600000,100,60,0.43,0.06,4,145,145,145,87
3,National Finance Co. Ltd.,432000,100,43.2,14.15,3.71,10,309,255,255,110.16
4,Nepal Share Markets & Fin. Ltd.,1200000,100,120,5.42,0.64,24,120,114,119,142.8
5,Annunapurna Finance Limited,500000,100,50,0.53,0.23,8,445,435,445,222.5
6,Kathmandu Finance Ltd,300000,100,30,0.03,0,1,135,135,135,40.5
7,Peoples Finance Ltd,400000,100,40,0.24,0.02,10,100,96,96,38.4
8,Union Finance Ltd,659965,100,66,1.25,0.16,30,132,122,122,80.52
9,Citizen Investment Trust,400000,100,40,0.06,0.01,6,211,200,205,82
10,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.12,0.02,7,190,185,190,69.1
11,Narayani Finance Ltd,354930,100,35.49,0.56,0.14,7,260,250,250,88.73
12,Ace Finance Co. Ltd,900000,100,90,0.54,0.14,4,251,250,250,225
13,Yeti Finance Co. Ltd,200000,100,20,0.02,0,1,220,220,200,40
14,Gorkha Finance Co. Ltd,250000,100,25,0.08,0.01,5,108,108,108,27
15,Samjhana Finance Co. Ltd,225000,100,22.5,11.71,1.23,3,105,105,105,23.63
16,Universal Finance Ltd,375000,100,37.5,1.76,0.23,19,150,130,150,56.25
17,Nepal Housing & Merchant Fin. Ltd,495000,100,49.5,0.3,0.07,4,220,220,220,108.9
18,Mahalaxmi Finance Ltd,495320,100,49.53,0.08,0.02,3,265,265,265,131.26
19,Lalitpur Finance Co. Ltd,225000,100,22.5,0.52,0.13,16,240,240,240,54
20,Goodwill Finance Co. Ltd,337500,95,32.06,0.19,0.04,2,185,185,185,62.44
21,Paschimanchal Finance Co. Ltd.,440000,100,44,4.09,1.02,11,250,245,250,110
22,Pokhara Finance Ltd,200000,100,20,0.06,0.02,3,365,365,365,73
23,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,1.65,0.16,21,102,94,102,61.2
24,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,4.96,1.26,81,258,250,258,516
25,Siddhartha Finance Ltd,200000,100,20,1.31,0.21,23,161,157,160,32
26,Alpic Everest Finance Ltd,400000,100,40,40.75,6.12,32,165,150,153,61.2
27,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.29,0.03,21,102,95,95,47.55
28,United Finance Limited,600000,100,60,2.34,0.27,50,115,113,113,67.8
29,International Leas & Finance Co. Ltd,120000,100,12,3.04,0.43,64,145,130,140,16.8
30,Shree Investment & Finance Co. Ltd,400000,100,40,2.67,0.55,68,225,201,225,90
31,Central Finance Co. Ltd.,240000,100,24,0.76,0.12,30,160,158,160,38.4
32,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,3.63,0.33,124,100,90,92,92
33,Premier Finance Co. Ltd,200000,100,20,0.67,0.09,20,135,128,135,27
34,Nawa Durga Finance Ltd.,200000,100,20,0.47,0.05,24,114,113,114,22.8
35,Butwal Finance Ltd,500000,100,50,5.9,0.74,61,125,119,119,59.5
36,Janaki Finance Co. Ltd,200000,100,20,0.06,0.01,4,200,200,200,40
37,Standard Finance Limited,600000,100,60,3.69,0.37,89,101,100,100,60
38,Om Finance Limited,200000,100,20,0.09,0.02,5,200,200,200,40
39,Cosmic Merchant & Finance Ltd.,600000,100,60,1.56,0.21,114,134,132,132,79.2
40,Fewa Finance Com. Limited,200000,100,20,0.48,0.09,14,200,190,200,40
41,KIST Merchant Bank.&Finance,500000,100,50,0.25,0.04,4,140,140,140,70
42,World Merchant Banking & Finance,600000,100,60,20.52,2.37,1718,120,112,120,72
43,Birgunj Finance Ltd.,600000,100,60,29.08,3.89,1748,140,129,135,81
,,20013870,,1890.7,166.74,25.32,4503,,,,3517.02
,Insurance,,,,,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.64,0.24,8,388,370,388,306.51
2,Rastriya Beema sasthan,828999,100,82.9,0.02,0.03,1,1639,1639,1639,1358.73
3,National Life & Gen. Insurance,300000,100,30,2.73,1.2,8,440,420,421,126.3
4,Himalayan Ge. Insurance Co.,300000,100,30,0.11,0.02,3,210,205,205,61.5
5,United Insurance Co. Ltd,600000,100,60,31.38,3.83,11,122,120,121,72.6
6,Everest Insurance Co.Ltd.,600000,100,60,0.34,0.11,7,325,309,309,185.4
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.26,0.05,11,211,205,211,63.3
8,Alliance Insurance Co. Ltd.,500000,100,50,5.57,0.58,6,105,105,105,52.5
9,Sagarmatha Insurance Company Ltd,561000,100,56.1,1.42,0.23,45,161,158,161,90.32
10,Nepal Life Insurance Co. Ltd,2500000,100,250,1.48,0.46,90,316,301,302,755
11,Life Insurance Corp. Nepal Ltd,2500000,100,250,22.89,5.57,228,246,234,245,612.5
12,Prudential Insurance Co. Ltd.,1000000,100,100,2.43,0.42,13,230,160,160,160
,,10779986,,1078,69.27,12.74,431,,,,3844.67
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,0.03,0,1,32,32,32,40.65
2,Arun Vanaspati Udyog Ltd.,550343,100,55.03,0.04,0,1,60,60,60,33.02
3,Unilever Nepal Ltd.,920700,100,92.07,0.19,0.33,7,1932,1630,1932,1778.79
4,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.07,0,7,50,50,50,175
,,6241331,,624.13,0.33,0.33,16,,,,2027.46
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Taragaon Regency Hotel Ltd.,7449875,100,744.99,2.96,0.12,47,43,42,43,320.34
2,Oriental Hotels Limited,5000000,100,500,4.24,0.22,21,52,51,51,255
3,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.23,0.01,8,42,40,42,33.6
,,13249875,,1324.99,7.43,0.35,76,,,,608.94
,Trading,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Salt Trading Corporation,247777,100,24.78,0.09,0.03,1,315,315,315,78.05
2,Bishal Bazar Co. Ltd.,273000,100,27.3,0.13,0.25,2,2000,2000,2000,546
,,520777,,52.08,0.22,0.28,3,,,,624.05
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,3.48,0.33,140,101,88,101,161.6
2,Development Credit Bank Ltd,1600000,100,160,9.18,3.06,285,355,260,260,416
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.84,0.09,54,115,100,115,11.5
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,2.01,0.26,112,135,130,130,26
5,Deprosc Dev. Bank Ltd.,116000,100,11.6,1,0.12,14,122,120,122,14.15
,,3616000,,361.6,16.51,3.86,605,,,,629.25
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Necon air Ltd.,1792000,100,179.2,0.12,0,1,22,22,22,39.42
2,NCM Mutual Fund,1000000,10,10,0.2,0,2,10,10,10,10
3,Butawal Power Co. Ltd.,8390577,100,839.06,1.68,0.77,9,476,450,470,3943.57
,,11182577,,1028.26,2,0.77,12,,,,3993
