Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
6,Business Dev. Financial Inst. Ltd.,300000,100,30,15.01,5.44,798,381,346,381,114.3
7,Siddhartha Development Bank Ltd.,500000,100,50,0.23,0.05,7,254,210,254,127
8,Sanima Bikas Bittiya Santha Ltd.,3200000,100,320,42.72,16.82,1404,407,380,395,1264
,,8800000,,880,125.07,62.97,2641,,,,3362.1
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Company-wise Monthly Transactions,,,,,,,,,,,
Baishakh 2064,,,,,,,,,,,
(15 Apr 2007 to 14 May 2007),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total,Share ,Traded ,No.of tran-,High,Low,Closing,Market
,,Equity,Value,Paid up,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,9.18,31.64,106,3540,3200,3500,17184.83
2,Nepal Investment Bank Ltd.,8013526,100,801.35,20.11,23.4,149,1205,1100,1170,9375.83
3,Standard Chartered Bank Nepal ,4132548,100,413.25,1.75,7.81,59,4550,4300,4500,18596.47
4,Himalayan Bank Limited,8108100,100,810.81,13.43,15.6,138,1200,1110,1190,9648.64
5,Nepal SBI Bank Limited,6478032,100,647.8,27.67,21.86,168,840,725,825,5344.38
6,Nepal Bangladesh Bank Limited,7199260,100,719.93,58.74,17.83,255,315,298,305,2195.77
7,Everest Bank Limited,3780000,100,378,4.57,7.84,129,1810,1650,1750,6615
8,Bank of Kathmandu Limited,6031413,100,603.14,45.75,42.96,276,1000,910,950,5729.84
9,Nepal Ind. & Commercial Bank Ltd.,6600000,100,660,15.07,9.21,171,625,592,620,4092
10,Machhapuchchhre Bank Ltd,8216513,100,821.65,45.38,19.48,271,445,410,433,3557.75
11,Laxmi Bank Limited,6100000,100,610,3.83,1.86,41,520,460,460,2806
12,Kumari Bank Limited,6250000,100,625,35.73,20.78,163,600,565,590,3687.5
13,Lumbini Bank Limited,5000000,100,500,53.45,18.26,236,354,335,342,1710
14,NCC Bank Limited,7000000,100,700,56.5,13.19,165,270,220,270,1890
15,Siddhartha Bank Ltd.,5000000,100,500,85.51,54.94,920,684,546,546,2730
,,92819342,,9281.93,476.67,306.66,3247,,,,95164
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded ,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.5,0.02,1,39,39,39,149.5
,,3833400,,287.51,0.5,0.02,1,,,,149.5
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,10.35,1.15,11,115,110,115,1000.18
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.41,0.02,15,47,45,47,350.14
3,Oriental Hotels Limited,5000000,100,500,3.21,0.24,59,82,69,76,380
,,21147062,,1331.96,13.97,1.41,85,,,,1730.32
,,,,,,,,,,,
,Other,,,,,,,,,,
,,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,National Hydro Power co. Ltd.,6606630,100,660.66,305.3,39.59,95,133,120,120,792.8
2,NCM Mutual Fund,1000000,10,10,12,0.17,17,16,14,14,14
3,Butawal Power Co. Ltd.,8390577,100,839.06,3.99,3.22,12,830,800,830,6964.18
4,Chilime Hydro Power Co. Ltd.,7296000,100,729.6,62.4,46.77,112,790,710,790,5763.84
,,23293207,,2239.32,383.69,89.75,236,,,,13534.81
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Salt Trading Corporation,247777,100,24.78,6.34,2.06,2,325,325,325,80.53
2,Bishal Bazar Co. Ltd.,273000,100,27.3,0.88,2.15,3,2572,2450,2450,668.85
,,520777,,52.08,7.22,4.21,5,,,,749.38
,Insurance,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd. ,1026984,100,102.7,0.06,0.02,2,357,357,357,366.63
2,Rastriya Beema sasthan,828999,100,82.9,0.08,0.16,3,2100,2000,2000,1658
3,National Life & Gen. Insurance,300000,100,30,0.15,0.09,4,635,600,635,190.5
4,United Insurance Co. Ltd,600000,100,60,6.17,1.25,15,210,200,210,126
5,Everest Insurance Co.Ltd.,900000,100,90,0.17,0.05,5,290,290,290,261
6,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.09,0.02,7,222,221,222,66.6
7,Neco Insurance Com. Ltd.,550000,100,55,1.39,0.17,21,122,120,121,66.55
8,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.52,0.12,16,223,223,223,125.1
9,NB Insurance Com. Limited,1000000,100,100,1.78,0.14,16,79,79,79,79
10,Nepal Life Insurance Co. Ltd,2500000,100,250,1.8,1.41,11,836,755,755,1887.5
11,Life Insurance Corp. Nepal Ltd,2500000,100,250,0.95,0.69,50,770,665,665,1662.5
12,Prudential Insurance Co. Ltd.,1000000,100,100,0.3,0.06,1,205,205,205,205
13,Shikhar Insurance Co. Ltd.,1250000,100,125,30.14,7,1828,235,226,232,290
,,13316983,,1331.7,43.6,11.18,1979,,,,6984.38
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share , Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,2.62,0.71,11,290,263,266,53.2
2,NIDC Capital Markets,750000,100,75,3.18,1.29,17,410,392,400,300
3,National Finance Co. Ltd.,1045767,100,104.58,0.7,0.25,3,360,355,355,371.25
4,Nepal Share Markets & Fin. Ltd.,1600000,100,160,3.85,1.16,14,300,300,300,480
5,Annunapurna Finance Limited,800000,100,80,1.08,0.53,6,500,490,490,392
6,Kathmandu Finance Ltd,330000,100,33,4.49,0.79,12,177,175,177,58.41
7,Peoples Finance Ltd,623941,100,62.39,10.45,1.34,11,130,125,127,79.24
8,Union Finance Ltd,725153,100,72.52,26.69,5.44,36,214,202,202,146.48
9,Citizen Investment Trust,400000,100,40,0.08,0.02,8,315,291,291,116.4
10,Nepal Aawas Bikas Beeta Co. Ltd.,638207,100,63.82,1.95,0.42,26,240,190,225,143.6
11,Ace Finance Co. Ltd,1260000,100,126,15.96,5.53,40,355,330,351,442.26
12,Gorkha Finance Co. Ltd,300000,100,30,2.52,0.38,24,151,150,151,45.3
13,Nepal Housing & Merchant Fin. Ltd,544500,100,54.45,1.82,0.51,15,280,270,280,152.46
14,Mahalaxmi Finance Ltd,660000,100,66,0.3,0.08,2,255,250,255,168.3
15,Lalitpur Finance Co. Ltd,506250,100,50.63,0.1,0.03,1,300,300,300,151.88
16,Goodwill Finance Co. Ltd,500000,100,50,3.29,0.69,12,210,210,210,105
17,Lumbini Fin. & Leasing Com. Ltd.,600000,100,60,1.28,0.2,45,155,150,155,93
18,Nepal Merchant Bank & Fin. Ltd.,2000000,80,160,6.2,5.29,86,880,670,875,1750
19,Siddhartha Finance Ltd,520000,100,52,0.03,0,3,165,165,165,85.8
20,Alpic Everest Finance Ltd,600000,100,60,0.84,0.15,6,180,173,180,108
21,United Finance Limited,600000,100,60,0.66,0.21,27,321,318,321,192.6
22,International Leas & Finance Co. Ltd,1200000,100,120,0.06,0.02,3,380,380,380,456
23,Shree Investment & Finance Co. Ltd,560000,100,56,0.07,0.02,2,290,290,290,162.4
24,Central Finance Co. Ltd.,360000,100,36,4.72,1.34,34,300,242,300,108
25,Premier Finance Co. Ltd,240000,100,24,0.47,0.1,9,231,220,231,55.44
26,Butwal Finance Ltd,500000,100,50,0.33,0.07,6,200,200,200,100
27,Janaki Finance Co. Ltd,400000,100,40,0.28,0.06,1,212,212,212,84.8
28,Standard Finance Limited,660000,100,66,2.55,0.66,72,260,260,260,171.6
29,Cosmic Merchant & Finance Ltd.,750510,100,75.05,1.76,0.18,53,105,100,105,78.8
30,Fewa Finance Co. Ltd.,500000,100,50,0.69,0.2,20,300,277,300,150
31,KIST Merchant Bank.&Finance,1000000,100,100,15.82,7.46,46,621,400,400,400
32,World Merchant Banking & Finance,600000,100,60,2.89,0.78,24,280,240,240,144
33,Birgunj Finance Ltd.,660000,100,66,5.39,1.35,306,250,250,250,165
34,Capital Mer. Banking & Fin. Ltd,700000,100,70,1.4,0.25,19,180,180,180,126
35,Everest Finance Ltd.,200000,100,20,0.21,0.03,10,131,125,131,26.2
36,Prudencial Bittya Sanstha Ltd.,500000,100,50,0.38,0.06,2,160,160,160,80
37,Royal Mer. Banking & Finance Ltd.,550000,100,55,10.78,1.36,243,148,110,148,81.4
38,IME Financial Instituation Ltd.,500000,100,50,13.2,3.52,644,351,241,351,175.5
39,Bhajuratna Finance & Saving Ltd,500000,100,50,0.08,0.01,2,111,111,111,55.5
,,25584328,,2518.43,149.17,42.49,1901,,,,8055.81
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total,Share ,Traded ,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,1.51,0.19,56,129,120,120,192
2,Development Credit Bank Ltd,2400000,100,240,11.12,6.94,142,645,603,642,1540.8
3,Nirdhan Utthan Bank Ltd.,274317,100,27.43,0.11,0.01,2,105,103,105,28.8
4,Chhimek Development Bank Ltd.,100000,100,10,1.15,0.21,105,198,147,198,19.8
5,Gandaki Dev. Financial Ins.,500000,100,50,8.56,2.35,8,280,247,270,135
6,Siddhartha Development Bank Ltd.,500000,100,50,1.3,0.32,32,260,240,240,120
7,Sanima Bikas Bittiya Santha Ltd.,3200000,100,320,78.5,30,2964,395,380,380,1216
,,8574317,,857,102.25,40.02,3309,,,,3252.4
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Company-wise Monthly Transactions,,,,,,,,,,,
Jestha 2064,,,,,,,,,,,
(15 May 2007 to 14 June 2007),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total,Share ,Traded ,No.of tran-,High,Low,Closing,Market
,,Equity,Value,Paid up,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,9.24,33.59,123,3815,3470,3790,18608.71
2,Nepal Investment Bank Ltd.,8013526,100,801.35,48.39,65.83,247,1525,1165,1475,11819.95
3,Standard Chartered Bank Nepal ,4132548,100,413.25,2.83,13.22,65,4850,4500,4850,20042.86
4,Himalayan Bank Limited,8108100,100,810.81,16.66,21.54,135,1410,1175,1360,11027.02
5,Nepal SBI Bank Limited,6478032,100,647.8,47.08,42.41,248,1021,800,990,6413.25
6,Nepal Bangladesh Bank Limited,7199260,100,719.93,187,68.15,493,446,305,425,3059.69
7,Everest Bank Limited,3780000,100,378,14.47,27.81,234,2080,1750,2030,7673.4
8,Bank of Kathmandu Limited,6031413,100,603.14,76.82,76.74,378,1120,925,1110,6694.87
9,Nepal Ind. & Commercial Bank Ltd.,6600000,100,660,56.11,36.92,328,729,620,729,4811.4
10,Machhapuchchhre Bank Ltd,8216513,100,821.65,138.5,66.95,366,536,430,490,4026.09
11,Laxmi Bank Limited,6100000,100,610,61.35,35.7,217,690,460,660,4026
12,Kumari Bank Limited,6250000,100,625,64.64,41.4,286,740,585,725,4531.25
13,Lumbini Bank Limited,5000000,100,500,124.8,45.1,561,396,320,370,1850
14,NCC Bank Limited,7000000,100,700,81.43,22.14,313,301,200,231,1617
15,Siddhartha Bank Ltd.,5000000,100,500,63.04,39.37,358,683,555,655,3275
16,Everest Bank Limited (Pre),420000,100,42,0.2,0.02,2,101,101,101,42.42
,,93239342,,9323.93,992.56,636.89,4354,,,,109518.9
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded ,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Harisiddhi Bricks & Title Fact. Ltd.,18650000,10,186.5,18.5,0.07,12,4.2,3,4.2,78.33
2,Birat Shoes Com. Ltd.,165000,100,16.5,0.07,0,7,30,28,28,4.62
3,Unilever Nepal Ltd.,920700,100,92.07,0.97,3.09,13,3250,3100,3250,2992.28
,,19735700,,295.07,19.54,3.16,32,,,,3075.23
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,21.27,2.34,7,115,110,115,1000.18
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,1.81,0.09,5,51,47,51,379.94
3,Oriental Hotels Limited,5000000,100,500,5.06,0.39,58,80,76,80,400
,,21147062,,1331.96,28.14,2.82,70,,,,1780.12
,,,,,,,,,,,
,Other,,,,,,,,,,
,,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,( in million)
1,National Hydro Power co. Ltd.,6606630,100,660.66,571.1,83.7,409,178,121,156,1030.63
2,NCM Mutual Fund,1000000,10,10,21.9,0.31,19,16,14,16,16
3,Butawal Power Co. Ltd.,8390577,100,839.06,8.12,7.19,16,905,850,901,7559.91
4,Chilime Hydro Power Co. Ltd.,7296000,100,729.6,44.82,35.78,111,860,750,820,5982.72
,,23293207,,2239.32,645.94,126.98,555,,,,14589.26
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.23,0.59,2,2572,2572,2572,702.16
,,273000,,27.3,0.23,0.59,2,,,,702.16
,Insurance,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Rastriya Beema sasthan,828999,100,82.9,0.22,0.41,6,1984,1800,1984,1644.73
2,National Life & Gen. Insurance,300000,100,30,0.18,0.12,7,699,635,680,204
3,Himalayan Ge. Insurance Co.,300000,100,30,0.17,0.05,5,300,260,300,90
4,United Insurance Co. Ltd,600000,100,60,4.46,0.89,11,200,195,195,117
5,Everest Insurance Co.Ltd.,900000,100,90,0.33,0.1,9,290,290,290,261
6,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.08,0.02,7,247,222,240,72
7,Neco Insurance Com. Ltd.,550000,100,55,0.12,0.01,4,121,121,121,66.55
8,Alliance Insurance Co. Ltd.,500000,100,50,0.1,0.01,1,111,111,111,55.5
9,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.67,0.15,8,225,220,225,126.23
10,NB Insurance Com. Limited,1000000,100,100,0.71,0.06,10,88,79,88,88
11,Nepal Life Insurance Co. Ltd,2500000,100,250,1.68,1.22,17,750,720,720,1800
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,0.66,0.42,37,660,640,642,1605
13,Shikhar Insurance Co. Ltd.,1250000,100,125,50.28,13.31,2057,306,230,300,375
,,12089999,,1209,59.66,16.77,2179,,,,6505.01
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share , Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.25,0.07,1,265,265,265,53
2,NIDC Capital Markets,750000,100,75,4.1,1.65,22,418,380,418,313.5
3,National Finance Co. Ltd.,1045767,100,104.58,6.61,2.61,14,455,372,455,475.82
4,Nepal Share Markets & Fin. Ltd.,1600000,100,160,2.68,0.8,14,300,300,300,480
5,Annunapurna Finance Limited,800000,100,80,0.72,0.35,6,500,490,500,400
6,Kathmandu Finance Ltd,330000,100,33,17.21,3.02,18,195,175,195,64.35
7,Peoples Finance Ltd,623941,100,62.39,0.12,0.02,4,127,125,125,77.99
8,Union Finance Ltd,725153,100,72.52,3.62,0.68,48,200,172,175,126.9
9,Citizen Investment Trust,400000,100,40,0.19,0.06,9,336,291,336,134.4
10,Nepal Aawas Bikas Beeta Co. Ltd.,638207,100,63.82,0.72,0.18,6,247,236,247,157.64
11,Narayani Finance Ltd.,501109,100,50.11,0.27,0.07,7,262,262,262,131.29
12,Ace Finance Co. Ltd,1260000,100,126,26.5,9.88,50,425,345,425,535.5
13,Yeti Finance co. Ltd.,250000,100,25,0.15,0.03,2,230,230,230,57.5
14,Gorkha Finance Co. Ltd,300000,100,30,2.74,0.41,9,178,150,178,53.4
15,Samjhana Finance Co. Ltd,225000,100,22.5,0.02,0,2,100,100,100,22.5
16,Nepal Housing & Merchant Fin. Ltd,544500,100,54.45,2.64,0.74,5,280,280,280,152.46
17,Mahalaxmi Finance Ltd,660000,100,66,1.34,0.37,20,308,267,308,203.28
18,Goodwill Finance Co. Ltd,500000,100,50,1.74,0.37,16,220,200,220,110
19,Pokhara Finance Ltd,400000,100,40,17.84,7.14,7,400,400,400,160
20,Lumbini Fin. & Leasing Com. Ltd.,600000,100,60,4.28,0.66,17,156,155,156,93.6
21,Nepal Merchant Bank & Fin. Ltd.,2000000,80,160,7.67,6.48,90,875,830,840,1680
22,Siddhartha Finance Ltd,520000,100,52,0.39,0.07,6,181,165,181,94.12
23,Alpic Everest Finance Ltd,600000,100,60,0.6,0.11,4,180,180,180,108
24,United Finance Limited,600000,100,60,0.34,0.12,21,383,337,383,229.8
25,International Leas & Finance Co. Ltd,1200000,100,120,0.02,0.01,1,380,380,380,456
26,Shree Investment & Finance Co. Ltd,560000,100,56,3.67,1.15,15,322,300,315,176.4
27,Central Finance Co. Ltd.,360000,100,36,0.94,0.28,12,302,300,300,108
28,Premier Finance Co. Ltd,240000,100,24,0.54,0.13,22,235,235,235,56.4
29,Nawa Durga Finance Ltd.,220000,100,22,1.31,0.16,2,120,120,120,26.4
30,Butwal Finance Ltd,500000,100,50,0.33,0.07,5,200,200,200,100
31,Janaki Finance Co. Ltd,400000,100,40,0.22,0.05,5,212,210,210,84
32,Standard Finance Limited,660000,100,66,0.4,0.1,5,260,255,255,168.3
33,Om Finance Limited,500000,100,50,25.09,6.27,14,262,210,262,131
34,Cosmic Merchant & Finance Ltd.,750510,100,75.05,0.81,0.08,9,102,100,102,76.55
35,Fewa Finance Co. Ltd.,500000,100,50,0.68,0.2,5,300,300,300,150
36,KIST Merchant Bank.&Finance,1000000,100,100,12.25,6.16,141,575,415,575,575
37,World Merchant Banking & Finance,600000,100,60,6,1.53,67,261,241,261,156.6
38,Birgunj Finance Ltd.,660000,100,66,0.53,0.13,2,262,250,262,172.92
39,Capital Mer. Banking & Fin. Ltd,700000,100,70,0.1,0.02,2,179,179,179,125.3
40,Everest Finance Ltd.,200000,100,20,11.16,1.42,32,131,125,127,25.4
41,Prudencial Bittya Sanstha Ltd.,500000,100,50,3.45,0.55,16,160,155,155,77.5
42,Royal Mer. Banking & Finance Ltd.,550000,100,55,14.8,2.6,286,181,155,175,96.25
43,Guheyshwori Mer. Banking Fin.,500000,100,50,0.1,0.01,2,149,149,149,74.5
44,IME Financial Instituation Ltd.,500000,100,50,1.95,0.68,48,357,340,350,175
45,Bhajuratna Finance & Saving Ltd,500000,100,50,0.74,0.08,15,111,111,111,55.5
46,Patan Finance Ltd.,500000,100,50,0.05,0.01,1,105,105,105,52.5
,,28174187,,2777.42,187.88,57.58,1105,,,,9034.58
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total,Share ,Traded ,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,6.01,0.78,116,140,120,140,224
2,Development Credit Bank Ltd,2400000,100,240,56.62,37.01,154,764,610,755,1812
3,Nirdhan Utthan Bank Ltd.,274317,100,27.43,0.4,0.04,6,105,105,105,28.8
4,Chhimek Development Bank Ltd.,100000,100,10,1.74,0.38,81,230,207,230,23
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.64,0.08,19,133,130,130,26
6,Gandaki Dev. Financial Ins.,500000,100,50,0.13,0.03,4,260,260,260,130
7,Business Dev. Financial Inst. Ltd.,300000,100,30,0.15,0.05,2,381,365,365,109.5
8,Siddhartha Development Bank Ltd.,500000,100,50,1.17,0.34,15,309,252,309,154.5
9,Sanima Bikas Bittiya Santha Ltd.,3200000,100,320,25.05,9.91,861,440,380,440,1408
10,Narayani Audhyogik Bikas Bank Ltd.,200000,100,20,5.51,0.77,237,140,140,140,28
11,Bageshwori Dev. Bank Ltd.,300000,100,30,0.75,0.11,37,154,140,154,46.2
,,9574317,,957,98.17,49.5,1532,,,,3990
,,,,,,,,,,,
Company-wise Monthly Transactions,,,,,,,,,,,
Ashadh 2064,,,,,,,,,,,
(15 June 2007 to 16 July 2007),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total,Share ,Traded ,No.of tran-,High,Low,Closing,Market
,,Equity,Value,Paid up,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,9.79,41.65,141,5050,3775,5050,24795.25
2,Nepal Investment Bank Ltd.,8013526,100,801.35,43.45,64.25,198,1729,1395,1729,13855.39
3,Standard Chartered Bank Nepal ,4132548,100,413.25,6.44,33.23,114,5900,4800,5900,24382.03
4,Himalayan Bank Limited,8108100,100,810.81,15.35,21.81,124,1760,1300,1760,14270.26
5,Nepal SBI Bank Limited,6478032,100,647.8,74.11,73.16,284,1176,935,1176,7618.17
6,Nepal Bangladesh Bank Limited,7199260,100,719.93,173.9,82.88,551,550,385,550,3959.59
7,Everest Bank Limited,3780000,100,378,18.6,39.76,251,2430,1950,2430,9185.4
8,Bank of Kathmandu Limited,6031413,100,603.14,81.94,92.93,401,1375,1050,1375,8293.19
9,Nepal Ind. & Commercial Bank Ltd.,6600000,100,660,81.68,65.31,382,950,670,950,6270
10,Machhapuchchhre Bank Ltd,8216513,100,821.65,97.39,51.53,381,620,470,620,5094.24
11,Laxmi Bank Limited,6100000,100,610,26.43,17.49,134,690,650,664,4050.4
12,Kumari Bank Limited,6250000,100,625,92.33,67.82,352,840,660,830,5187.5
13,Lumbini Bank Limited,5000000,100,500,80.67,32.15,198,505,355,505,2525
14,NCC Bank Limited,7000000,100,700,185.6,42.34,196,322,210,316,2212
15,Siddhartha Bank Ltd.,5000000,100,500,57.46,39.22,296,778,638,778,3890
,,92819342,,9281.93,1045.14,765.53,4003,,,,135588.41
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded ,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Unilever Nepal Ltd.,920700,100,92.07,1.03,3.36,16,3400,3200,3400,3130.38
2,Himalayan Distillery Limited,4130000,100,413,0.05,0.01,1,105,105,105,433.65
,,5050700,,505.07,1.08,3.37,17,,,,3564.03
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,2.43,0.29,4,126,115,126,1095.85
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.19,0.01,6,55,53,55,409.74
3,Oriental Hotels Limited,5000000,100,500,3.33,0.28,50,86,80,86,430
,,21147062,,1331.96,5.95,0.58,60,,,,1935.59
,,,,,,,,,,,
,Other,,,,,,,,,,
,,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,( in million)
1,National Hydro Power co. Ltd.,6606630,100,660.66,2330,442.67,1218,252,150,185,1222.23
2,NCM Mutual Fund,1000000,10,10,2.8,0.04,16,16,15,15,15
3,Butawal Power Co. Ltd.,8390577,100,839.06,8.39,7.96,18,1000,910,1000,8390.58
4,Chilime Hydro Power Co. Ltd.,7296000,100,729.6,77.46,69.2,146,940,810,940,6858.24
,,23293207,,2239.32,2418.65,519.87,1398,,,,16486.04
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.33,0.84,1,2575,2575,2575,702.98
,,273000,,27.3,0.33,0.84,1,,,,702.98
,Insurance,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Rastriya Beema sasthan,828999,100,82.9,0.92,1.96,4,2150,2050,2150,1782.35
2,National Life & Gen. Insurance,300000,100,30,3.6,2.52,8,720,686,720,216
3,United Insurance Co. Ltd,600000,100,60,1.54,0.33,8,219,195,219,131.4
4,Everest Insurance Co.Ltd.,900000,100,90,0.11,0.03,6,290,290,290,261
5,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.07,0.02,5,260,250,260,78
6,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.27,0.06,10,227,226,227,127.35
