Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
10,Macha Puchchhre Bank Ltd,5500000,100,550,22.11,5.72,164,273,242,256,1408
11,Laxmi Bank Limited,6100000,100,610,47.94,14.45,125,330,282,282,1720.2
12,Kumari Bank Limited,5000000,100,500,36.43,13.57,739,385,343,358,1790
13,Lumbini Bank Limited,5000000,100,500,56.12,11.08,952,208,190,191,955
14,NCC Bank Limited,7000000,100,700,14.96,1.91,171,135,123,123,861
15,Everest Bank Limited (Pre),420000,100,42,1.1,0.12,2,108,107,107,44.94
,,70260397,,7026.04,338.31,151.25,3864,,,,38521.03
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,1.07,0.16,8,147,147,147,29.4
2,NIDC Capital Markets,600000,100,60,7.73,1.12,21,145,142,145,87
3,National Finance Co. Ltd.,432000,100,43.2,0.58,0.19,5,345,325,325,140.4
4,Nepal Share Markets & Fin. Ltd.,1200000,100,120,0.11,0.01,4,120,120,120,144
5,Annunapurna Finance Limited,500000,100,50,2.97,1.1,18,400,355,400,200
6,Kathmandu Finance Ltd,300000,100,30,0.98,0.14,27,140,135,140,42
7,Peoples Finance Ltd,400000,100,40,13.47,1.41,17,106,99,102,40.8
8,Union Finance Ltd,659965,100,66,0.14,0.02,14,140,133,133,87.78
9,Citizen Investment Trust,400000,100,40,0.36,0.07,21,199,185,199,79.6
10,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,3.38,0.59,29,185,172,185,67.28
11,Narayani Finance Ltd,354930,100,35.49,1.64,0.36,18,230,210,220,78.08
12,Ace Finance Co. Ltd,900000,100,90,5.05,1.31,36,270,250,250,225
13,Yeti Finance Co. Ltd,200000,100,20,0.22,0.05,3,220,220,220,44
14,Gorkha Finance Co. Ltd,250000,100,25,8.19,0.86,211,110,103,110,27.5
15,Samjhana Finance Co. Ltd,225000,100,22.5,5,0.55,1,110,110,110,24.75
16,Universal Finance Ltd,375000,100,37.5,0.48,0.06,7,130,125,130,48.75
17,Nepal Housing & Merchant Fin. Ltd,450000,100,45,0.22,0.04,2,204,204,204,91.8
18,Mahalaxmi Finance Ltd,495320,100,49.53,0.55,0.12,9,230,220,220,108.97
19,Lalitpur Finance Co. Ltd,225000,100,22.5,0.62,0.15,8,241,230,240,54
20,Goodwill Finance Co. Ltd,337500,95,32.06,0.2,0.04,5,185,180,185,62.44
21,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,2.26,0.21,21,94,90,90,54
22,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,14.56,3.63,155,275,245,260,520
23,Siddhartha Finance Ltd,200000,100,20,0.78,0.13,12,165,150,165,33
24,Alpic Everest Finance Ltd,400000,100,40,0.49,0.08,23,173,150,170,68
25,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,2.12,0.23,64,110,105,107,53.55
26,United Finance Limited,600000,100,60,0.58,0.07,35,117,117,117,70.2
27,International Leas & Finance Co. L,120000,100,12,7.64,1.05,112,140,135,135,16.2
28,Shree Investment & Finance Co. Lt,400000,100,40,1.88,0.35,37,191,172,190,76
29,Central Finance Co. Ltd.,240000,100,24,0.66,0.11,17,165,158,160,38.4
30,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,14.71,1.59,361,113,104,111,111
31,Premier Finance Co. Ltd,200000,100,20,0.47,0.06,23,125,110,116,23.2
32,Nawa Durga Finance Ltd.,200000,100,20,0.08,0.01,3,112,107,112,22.4
33,Butwal Finance Ltd,500000,100,50,1.01,0.12,23,125,118,118,59
34,Janaki Finance Co. Ltd,200000,100,20,0.39,0.07,19,192,192,192,38.4
35,Standard Finance Limited,600000,100,60,4.27,0.43,139,101,100,100,60
36,Cosmic Merchant & Finance Ltd.,600000,100,60,2.2,0.31,35,140,136,140,84
37,Fewa Finance Com. Limited,200000,100,20,0.02,0,2,180,176,180,36
38,KIST Merchant Bank.&Finance,500000,100,50,0.4,0.06,8,141,140,140,70
39,World Merchant Banking & Financ,600000,100,60,1.11,0.15,56,135,130,132,79.2
40,Birgunj Finance Ltd.,600000,100,60,4.53,0.61,279,150,123,123,73.8
,,19128870,,1802.2,113.12,17.62,1888,,,,3269.9
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,1.55,0.53,8,360,340,340,268.6
2,Rastriya Beema sasthan,828999,100,82.9,0.42,0.56,10,1350,1275,1350,1119.15
3,National Life & Gen. Insurance,300000,100,30,0.12,0.04,10,374,357,374,112.2
4,Himalayan Ge. Insurance Co.,300000,100,30,0.24,0.04,6,180,180,180,54
5,United Insurance Co. Ltd,600000,100,60,1.8,0.23,28,130,127,128,76.8
6,Everest Insurance Co.Ltd.,600000,100,60,0.2,0.06,10,306,270,306,183.6
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.23,0.05,20,201,200,200,60
8,Neco Insurance Com. Ltd.,500000,100,50,1.09,0.1,13,95,95,95,47.5
9,Alliance Insurance Co. Ltd.,500000,100,50,9.96,1.04,6,105,100,105,52.5
10,Sagarmatha Insurance Company L,561000,100,56.1,4.91,0.72,16,155,145,155,86.96
11,NB Insurance Com. Limited,1000000,100,100,2.01,0.18,30,91,84,84,84
12,Nepal Life Insurance Co. Ltd,2500000,100,250,7.6,2.46,173,350,300,345,862.5
13,Life Insurance Corp. Nepal Ltd,2500000,100,250,7.95,1.88,165,262,220,255,637.5
14,Prudential Insurance Co. Ltd.,1000000,100,100,11.14,2.59,960,254,230,230,230
,,12279986,,1228,49.22,10.48,1455,,,,3875.3
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.31,0.02,4,51,51,51,195.5
2,Arun Vanaspati Udyog Ltd.,550343,100,55.03,0.15,0.01,1,56,56,56,30.82
3,Bottlers Nepal ( Terai ),3833400,100,383.34,0.15,0.06,6,434,413,413,1583.19
4,Harisiddhi Bricks & Title Fact. Ltd.,18650000,10,186.5,1.07,0,2,1.5,1.5,1.5,27.98
5,Unilever Nepal Ltd.,920700,100,92.07,1,1.63,20,631,1630,1630,1500.74
6,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.17,0.01,9,51,50,50,175
7,Himalayan Distillery Limited,4130000,100,413,933,93.3,2,100,100,100,413
,,35417843,,1767.45,935.85,95.03,44,,,,3926.23
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,1.31,0.04,3,50,48,50,434.86
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,1.1,0.04,45,40,40,40,298
3,Oriental Hotels Limited,5000000,100,500,3.33,0.14,42,51,48,50,250
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.01,0.04,1,40,40,40,32
,,21947062,,1411.96,5.75,0.26,91,,,,1014.85
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.05,0.1,2,1942,1850,1942,530.17
,,273000,,27.3,0.05,0.1,2,,,,530.17
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,1.5,0.14,68,100,90,90,144
2,Development Credit Bank Ltd,1600000,100,160,5.16,1.72,166,360,289,310,496
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.29,0.02,11,85,84,85,8.5
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,9.01,0.99,819,120,105,110,22
5,Deprosc Dev. Bank Ltd.,116000,100,11.6,0.02,0,1,120,120,120,13.92
,,3616000,,361.6,15.98,2.87,1065,,,,684.42
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,NCM Mutual Fund,1000000,10,10,1.1,0.01,4,10,10,10,10
2,Butawal Power Co. Ltd.,8390577,100,839.06,0.1,0.05,4,480,470,470,3943.57
,,9390577,,849.06,1.2,0.06,8,,,,3953.57
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
,Company wise Transactions,,,,,,,,,,
,,,,(15 June 2005 to 15 July 2005),,,,,,,
,,,,Ashadh 2062,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,8.35,12.25,93,1515,1440,1505,7389.47
2,Nepal Investment Bank Ltd.,2952930,100,295.29,10.09,7.89,131,801,760,800,2362.34
3,Standard Chartered Bank Nepal,3746404,100,374.64,4.23,9.44,72,2350,2110,2345,8785.32
4,Himalayan Bank Limited,5362500,100,536.25,19.82,17.55,98,920,875,920,4933.5
5,Nepal SBI Bank Limited,4316544,100,431.65,9.12,3.12,92,350,325,335,1446.04
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,67.16,17.38,222,280,254,265,1899.06
7,Everest Bank Limited,3150000,100,315,7.06,6.13,146,880,855,870,2740.5
8,Bank of Kathmandu Limited,4635809,100,463.58,29.48,12.72,207,450,424,430,1993.4
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,25.58,9.2,267,370,354,366,1830
10,Macha Puchchhre Bank Ltd,5500000,100,550,17.8,4.59,122,262,254,256,1408
11,Laxmi Bank Limited,6100000,100,610,28.35,8.15,188,303,277,285,1738.5
12,Kumari Bank Limited,5000000,100,500,29.06,10.84,615,380,357,369,1845
13,Lumbini Bank Limited,5000000,100,500,37.89,7.2,592,200,180,180,900
14,NCC Bank Limited,7000000,100,700,16.08,1.95,165,165,127,119,833
15,Everest Bank Limited (Pre),420000,100,42,0.1,0.01,1,107,107,107,44.94
,,70260397,,7026.04,310.17,128.42,3011,,,,40149.08
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,NIDC Capital Markets,600000,100,60,0.45,0.07,2,145,145,145,87
2,National Finance Co. Ltd.,432000,100,43.2,5.07,1.53,4,309,295,295,127.44
3,Annunapurna Finance Limited,500000,100,50,1.67,0.7,73,446,400,431,215.5
4,Kathmandu Finance Ltd,300000,100,30,0.44,0.06,2,140,138,138,41.4
5,Peoples Finance Ltd,400000,100,40,18.5,1.85,8,102,100,100,40
6,Union Finance Ltd,659965,100,66,0.09,0.01,5,133,133,133,87.78
7,Citizen Investment Trust,400000,100,40,0.15,0.03,9,210,200,200,80
8,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,2.01,0.38,17,190,181,185,67.28
9,Narayani Finance Ltd,354930,100,35.49,1,0.25,10,260,220,260,92.28
10,Ace Finance Co. Ltd,900000,100,90,3.29,0.81,9,251,247,251,225.9
11,Yeti Finance Co. Ltd,200000,100,20,0.17,0.04,3,220,210,210,42
12,Gorkha Finance Co. Ltd,250000,100,25,0.36,0.04,5,108,108,108,27
13,Samjhana Finance Co. Ltd,225000,100,22.5,0.01,0,1,110,110,110,24.75
14,Universal Finance Ltd,375000,100,37.5,5.32,0.69,14,136,130,130,48.75
15,Nepal Housing & Merchant Fin. Ltd,495000,100,49.5,0.15,0.03,1,214,214,214,105.93
16,Mahalaxmi Finance Ltd,495320,100,49.53,0.45,0.11,6,264,220,264,130.76
17,Lalitpur Finance Co. Ltd,225000,100,22.5,1.28,0.31,12,252,240,240,54
18,Goodwill Finance Co. Ltd,337500,95,32.06,5.76,1.08,6,187,185,185,62.44
19,Paschimanchal Finance Co. Ltd.,440000,100,44,0.88,0.22,8,250,250,250,110
20,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,0.05,0,3,90,90,90,54
21,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,2.7,0.68,98,260,250,250,500
22,Siddhartha Finance Ltd,200000,100,20,1.07,0.17,22,165,158,158,31.6
23,Alpic Everest Finance Ltd,400000,100,40,0.07,0.01,4,170,170,170,68
24,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,1.19,0.12,42,107,102,105,52.55
25,United Finance Limited,600000,100,60,40.35,4.76,160,118,116,117,70.2
26,International Leas & Finance Co. L,120000,100,12,1.5,0.2,30,135,130,130,15.6
27,Shree Investment & Finance Co. Lt,400000,100,40,2.19,0.43,64,200,190,200,80
28,Central Finance Co. Ltd.,240000,100,24,0.23,0.04,6,160,158,160,38.4
29,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,3.67,0.38,143,111,102,103,103
30,Premier Finance Co. Ltd,200000,100,20,1,0.12,80,129,116,123,24.6
31,Nawa Durga Finance Ltd.,200000,100,20,0.18,0.02,8,113,112,113,22.6
32,Butwal Finance Ltd,500000,100,50,3.67,0.44,38,120,116,123,61.5
33,Janaki Finance Co. Ltd,200000,100,20,0.27,0.05,7,200,190,200,40
34,Standard Finance Limited,600000,100,60,2.34,0.23,50,100,100,100,60
35,Om Finance Limited,200000,100,20,0.02,0,1,170,170,170,34
36,Cosmic Merchant & Finance Ltd.,600000,100,60,0.92,0.13,10,140,132,132,79.2
37,Fewa Finance Com. Limited,200000,100,20,0.26,0.05,9,191,189,191,38.2
38,KIST Merchant Bank.&Finance,500000,100,50,0.83,0.12,3,140,140,140,70
39,World Merchant Banking & Financ,600000,100,60,2.86,0.36,97,135,114,117,70.2
40,Birgunj Finance Ltd.,600000,100,60,11.02,1.41,503,130,120,130,78
,,18413870,,1730.7,123.44,17.93,1573,,,,3261.86
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.53,0.19,29,372,340,370,292.3
2,Rastriya Beema sasthan,828999,100,82.9,0.11,0.15,4,1561,1350,1561,1294.07
3,National Life & Gen. Insurance,300000,100,30,0.09,0.04,4,431,392,431,129.3
4,Himalayan Ge. Insurance Co.,300000,100,30,0.22,0.04,6,207,189,205,61.5
5,United Insurance Co. Ltd,600000,100,60,25.32,3.1,21,133,120,128,76.8
6,Everest Insurance Co.Ltd.,600000,100,60,0.25,0.08,12,325,310,325,195
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.11,0.02,4,210,195,210,63
8,Neco Insurance Com. Ltd.,500000,100,50,1.04,0.1,26,110,95,110,55
9,Alliance Insurance Co. Ltd.,500000,100,50,5.11,0.56,3,110,105,110,55
10,Sagarmatha Insurance Company L,561000,100,56.1,0.83,0.13,27,158,155,158,88.64
11,NB Insurance Com. Limited,1000000,100,100,1.34,0.12,19,88,88,88,88
12,Nepal Life Insurance Co. Ltd,2500000,100,250,2.01,0.64,107,345,300,304,760
13,Life Insurance Corp. Nepal Ltd,2500000,100,250,8.68,2.04,318,255,231,234,585
14,Prudential Insurance Co. Ltd.,1000000,100,100,1.51,0.35,60,230,230,230,230
,,12279986,,1228,47.15,7.56,640,,,,3973.6
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.05,0,1,50,50,50,191.67
2,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,0.03,0,3,33,31,33,41.92
3,Arun Vanaspati Udyog Ltd.,550343,100,55.03,0.06,0,3,58,58,58,31.92
4,Bottlers Nepal ( Terai ),3833400,100,383.34,0.03,0.01,3,413,413,413,1583.19
5,Harisiddhi Bricks & Title Fact. Ltd.,18650000,10,186.5,10,0.02,1,1.6,1.6,1.6,29.84
6,Unilever Nepal Ltd.,920700,100,92.07,0.5,0.82,5,1635,1630,1630,1500.74
7,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.15,0.01,6,50,50,50,175
,,32558131,,1481.48,10.82,0.86,22,,,,3554.28
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,0.71,0.04,1,50,50,50,434.86
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.12,0,7,42,40,40,298
3,Oriental Hotels Limited,5000000,100,500,2.79,0.14,17,50,48,50,250
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.19,0.01,3,42,40,42,33.6
,,21947062,,1411.96,3.81,0.19,28,,,,1016.45
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Salt Trading Corporation,247777,100,24.78,0.14,0.05,1,315,315,315,78.05
2,Bishal Bazar Co. Ltd.,273000,100,27.3,0.61,1.18,4,1930,1925,1925,525.53
3,Nepal welfare Company Ltd.,41000,50,2.05,0.05,0.01,1,100,100,100,4.1
,,561777,,54.13,0.8,1.24,6,,,,607.67
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,1.19,0.11,40,90,88,88,140.8
2,Development Credit Bank Ltd,1600000,100,160,4.66,1.4,129,306,295,305,488
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.05,0,5,100,85,100,10
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,14.19,1.53,961,142,105,142,28.4
5,Deprosc Dev. Bank Ltd.,116000,100,11.6,9.42,1.12,396,122,118,120,13.92
,,3616000,,361.6,29.51,4.16,1531,,,,681.12
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Necon air Ltd.,1792000,100,179.2,0.05,0,5,25,21,21,37.63
2,NCM Mutual Fund,1000000,10,10,2177,22.55,141,10,10,10,10
3,Butawal Power Co. Ltd.,8390577,100,839.06,31.04,15.11,19,490,460,490,4111.38
,,11182577,,1028.26,2208.09,37.66,165,,,,4159.01
